0x0	0
0xc	0
0x10	0
0x10	1
0x39	1
0x39	2
0x39	3
0x39	4
0x39	5
0x39	6
0x39	7
0x39	8
0x39	9
0x39	10
0x39	11
0x39	12
0x39	13
0x39	14
0x39	15
0x39	16
0x39	17
0x39	18
0x39	19
0x39	20
0x39	21
0x39	22
0x39	23
0x39	24
0x39	25
0x39	26
0x39	27
0x39	28
0x39	29
0x39	30
0x39	31
0x39	32
0x39	33
0x39	34
0x39	35
0x39	36
0x39	37
0x39	38
0x39	39
0x39	40
0x39	41
0x39	42
0x39	43
0x39	44
0x39	45
0x39	46
0x39	47
0x39	48
0x39	49
0x39	50
0x39	51
0x39	52
0x39	53
0x39	54
0x39	55
0x39	56
0x39	57
0x39	58
0x39	59
0x39	60
0x39	61
0x39	62
0x39	63
0x39	64
0x39	65
0x39	66
