3IR,blockname,leftvariable,rightvariable,option,functionname,functiontype,callersource,constant,memloc,succ
    Begin block 0x0,0x0,0,0,0,0,0,False,0,0,
"    prev=[], succ=[0xc, 0x10]",0x0,0,0,0,0,0,False,0,0,"0xc, 0x10"
    =================================,0x0,0,0,0,0,0,False,0,0,"0xc, 0x10"
    0x0: v0(0x80) = CONST ,0x0,v0,0,CONST,0,0,False,0x80,0,"0xc, 0x10"
    0x2: v2(0x40) = CONST ,0x0,v2,0,CONST,0,0,False,0x40,0,"0xc, 0x10"
"    0x4: MSTORE v2(0x40), v0(0x80)",0x0,0,"0,v2,v0",MSTORE,0,0,False,0,0,"0xc, 0x10"
    0x5: v5 = CALLVALUE ,0x0,v5,0,CALLVALUE,0,0,False,0,0,"0xc, 0x10"
    0x7: v7 = ISZERO v5,0x0,v7,"0,v5",ISZERO,0,0,False,0,0,"0xc, 0x10"
    0x8: v8(0x10) = CONST ,0x0,v8,0,CONST,0,0,False,0x10,0,"0xc, 0x10"
"    0xb: JUMPI v8(0x10), v7",0x0,0,"0,v8,v7",JUMPI,0,0,False,0,0,"0xc, 0x10"
    Begin block 0xc,0xc,0,0,0,0,0,False,0,0,"0xc, 0x10"
"    prev=[0x0], succ=[]",0xc,0,0,0,0,0,False,0,0,"0xc, 0x10"
    =================================,0xc,0,0,0,0,0,False,0,0,"0xc, 0x10"
    0xc: vc(0x0) = CONST ,0xc,vc,0,CONST,0,0,False,0x0,0,"0xc, 0x10"
"    0xf: REVERT vc(0x0), vc(0x0)",0xc,0,"0,vc,vc",REVERT,0,0,False,0,0,"0xc, 0x10"
    Begin block 0x10,0x10,0,0,0,0,0,False,0,0,"0xc, 0x10"
"    prev=[0x0], succ=[0x1a, 0x4f9]",0x10,0,0,0,0,0,False,0,0,"0x1a, 0x4f9"
    =================================,0x10,0,0,0,0,0,False,0,0,"0x1a, 0x4f9"
    0x12: v12(0x4) = CONST ,0x10,v12,0,CONST,0,0,False,0x4,0,"0x1a, 0x4f9"
    0x14: v14 = CALLDATASIZE ,0x10,v14,0,CALLDATASIZE,0,0,False,0,0,"0x1a, 0x4f9"
"    0x15: v15 = LT v14, v12(0x4)",0x10,v15,"0,v14,v12",LT,0,0,False,0,0,"0x1a, 0x4f9"
    0x4ef: v4ef(0x4f9) = CONST ,0x10,v4ef,0,CONST,0,0,False,0x4f9,0,"0x1a, 0x4f9"
"    0x4f0: JUMPI v4ef(0x4f9), v15",0x10,0,"0,v4ef,v15",JUMPI,0,0,False,0,0,"0x1a, 0x4f9"
    Begin block 0x1a,0x1a,0,0,0,0,0,False,0,0,"0x1a, 0x4f9"
"    prev=[0x10], succ=[0x4fc, 0x2b]",0x1a,0,0,0,0,0,False,0,0,"0x4fc, 0x2b"
    =================================,0x1a,0,0,0,0,0,False,0,0,"0x4fc, 0x2b"
    0x1a: v1a(0x0) = CONST ,0x1a,v1a,0,CONST,0,0,False,0x0,0,"0x4fc, 0x2b"
    0x1c: v1c = CALLDATALOAD v1a(0x0),0x1a,v1c,"0,v1a",CALLDATALOAD,0,0,False,0,0,"0x4fc, 0x2b"
    0x1d: v1d(0xe0) = CONST ,0x1a,v1d,0,CONST,0,0,False,0xe0,0,"0x4fc, 0x2b"
"    0x1f: v1f = SHR v1d(0xe0), v1c",0x1a,v1f,"0,v1d,v1c",SHR,0,0,False,0,0,"0x4fc, 0x2b"
    0x21: v21(0x25313a2) = CONST ,0x1a,v21,0,CONST,0,0,False,0x25313a2,0,"0x4fc, 0x2b"
"    0x26: v26 = EQ v21(0x25313a2), v1f",0x1a,v26,"0,v21,v1f",EQ,0,0,False,0,0,"0x4fc, 0x2b"
    0x4f1: v4f1(0x4fc) = CONST ,0x1a,v4f1,0,CONST,0,0,False,0x4fc,0,"0x4fc, 0x2b"
"    0x4f2: JUMPI v4f1(0x4fc), v26",0x1a,0,"0,v4f1,v26",JUMPI,0,0,False,0,0,"0x4fc, 0x2b"
    Begin block 0x4fc,0x4fc,0,0,0,0,0,False,0,0,"0x4fc, 0x2b"
"    prev=[0x1a], succ=[]",0x4fc,0,0,0,0,0,False,0,0,"0x4fc, 0x2b"
    =================================,0x4fc,0,0,0,0,0,False,0,0,"0x4fc, 0x2b"
    0x4fd: v4fd(0x51) = CONST ,0x4fc,v4fd,0,CONST,0,0,False,0x51,0,"0x4fc, 0x2b"
    0x4fe: CALLPRIVATE v4fd(0x51),0x4fc,0,"0,v4fd",CALLPRIVATE,0,0,False,0,0,"0x4fc, 0x2b"
    Begin block 0x2b,0x2b,0,0,0,0,0,False,0,0,"0x4fc, 0x2b"
"    prev=[0x1a], succ=[0x4ff, 0x36]",0x2b,0,0,0,0,0,False,0,0,"0x4ff, 0x36"
    =================================,0x2b,0,0,0,0,0,False,0,0,"0x4ff, 0x36"
    0x2c: v2c(0x3e8d8bee) = CONST ,0x2b,v2c,0,CONST,0,0,False,0x3e8d8bee,0,"0x4ff, 0x36"
"    0x31: v31 = EQ v2c(0x3e8d8bee), v1f",0x2b,v31,"0,v2c,v1f",EQ,0,0,False,0,0,"0x4ff, 0x36"
    0x4f3: v4f3(0x4ff) = CONST ,0x2b,v4f3,0,CONST,0,0,False,0x4ff,0,"0x4ff, 0x36"
"    0x4f4: JUMPI v4f3(0x4ff), v31",0x2b,0,"0,v4f3,v31",JUMPI,0,0,False,0,0,"0x4ff, 0x36"
    Begin block 0x4ff,0x4ff,0,0,0,0,0,False,0,0,"0x4ff, 0x36"
"    prev=[0x2b], succ=[]",0x4ff,0,0,0,0,0,False,0,0,"0x4ff, 0x36"
    =================================,0x4ff,0,0,0,0,0,False,0,0,"0x4ff, 0x36"
    0x500: v500(0x80) = CONST ,0x4ff,v500,0,CONST,0,0,False,0x80,0,"0x4ff, 0x36"
    0x501: CALLPRIVATE v500(0x80),0x4ff,0,"0,v500",CALLPRIVATE,0,0,False,0,0,"0x4ff, 0x36"
    Begin block 0x36,0x36,0,0,0,0,0,False,0,0,"0x4ff, 0x36"
"    prev=[0x2b], succ=[0x502, 0x41]",0x36,0,0,0,0,0,False,0,0,"0x502, 0x41"
    =================================,0x36,0,0,0,0,0,False,0,0,"0x502, 0x41"
    0x37: v37(0x82f02b6e) = CONST ,0x36,v37,0,CONST,0,0,False,0x82f02b6e,0,"0x502, 0x41"
"    0x3c: v3c = EQ v37(0x82f02b6e), v1f",0x36,v3c,"0,v37,v1f",EQ,0,0,False,0,0,"0x502, 0x41"
    0x4f5: v4f5(0x502) = CONST ,0x36,v4f5,0,CONST,0,0,False,0x502,0,"0x502, 0x41"
"    0x4f6: JUMPI v4f5(0x502), v3c",0x36,0,"0,v4f5,v3c",JUMPI,0,0,False,0,0,"0x502, 0x41"
    Begin block 0x502,0x502,0,0,0,0,0,False,0,0,"0x502, 0x41"
"    prev=[0x36], succ=[]",0x502,0,0,0,0,0,False,0,0,"0x502, 0x41"
    =================================,0x502,0,0,0,0,0,False,0,0,"0x502, 0x41"
    0x503: v503(0x95) = CONST ,0x502,v503,0,CONST,0,0,False,0x95,0,"0x502, 0x41"
    0x504: CALLPRIVATE v503(0x95),0x502,0,"0,v503",CALLPRIVATE,0,0,False,0,0,"0x502, 0x41"
    Begin block 0x41,0x41,0,0,0,0,0,False,0,0,"0x502, 0x41"
"    prev=[0x36], succ=[0x4f9, 0x505]",0x41,0,0,0,0,0,False,0,0,"0x4f9, 0x505"
    =================================,0x41,0,0,0,0,0,False,0,0,"0x4f9, 0x505"
    0x42: v42(0xbe6002c2) = CONST ,0x41,v42,0,CONST,0,0,False,0xbe6002c2,0,"0x4f9, 0x505"
"    0x47: v47 = EQ v42(0xbe6002c2), v1f",0x41,v47,"0,v42,v1f",EQ,0,0,False,0,0,"0x4f9, 0x505"
    0x4f7: v4f7(0x505) = CONST ,0x41,v4f7,0,CONST,0,0,False,0x505,0,"0x4f9, 0x505"
"    0x4f8: JUMPI v4f7(0x505), v47",0x41,0,"0,v4f7,v47",JUMPI,0,0,False,0,0,"0x4f9, 0x505"
    Begin block 0x4f9,0x4f9,0,0,0,0,0,False,0,0,"0x4f9, 0x505"
"    prev=[0x10, 0x41], succ=[]",0x4f9,0,0,0,0,0,False,0,0,"0x4f9, 0x505"
    =================================,0x4f9,0,0,0,0,0,False,0,0,"0x4f9, 0x505"
    0x4fa: v4fa(0x4c) = CONST ,0x4f9,v4fa,0,CONST,0,0,False,0x4c,0,"0x4f9, 0x505"
    0x4fb: CALLPRIVATE v4fa(0x4c),0x4f9,0,"0,v4fa",CALLPRIVATE,0,0,False,0,0,"0x4f9, 0x505"
    Begin block 0x505,0x505,0,0,0,0,0,False,0,0,"0x4f9, 0x505"
"    prev=[0x41], succ=[]",0x505,0,0,0,0,0,False,0,0,"0x4f9, 0x505"
    =================================,0x505,0,0,0,0,0,False,0,0,"0x4f9, 0x505"
    0x506: v506(0xa8) = CONST ,0x505,v506,0,CONST,0,0,False,0xa8,0,"0x4f9, 0x505"
    0x507: CALLPRIVATE v506(0xa8),0x505,0,"0,v506",CALLPRIVATE,0,0,False,0,0,"0x4f9, 0x505"
},0x505,0,0,0,0,0,False,0,0,"0x4f9, 0x505"
function fallback()() public {,0x4c,0,0,public,fallback,public,False,0,0,"0x4f9, 0x505"
    Begin block 0x4c,0x4c,0,0,0,fallback,public,False,0,0,"0x4f9, 0x505"
"    prev=[], succ=[]",0x4c,0,0,0,fallback,public,False,0,0,"0x4f9, 0x505"
    =================================,0x4c,0,0,0,fallback,public,False,0,0,"0x4f9, 0x505"
    0x4d: v4d(0x0) = CONST ,0x4c,v4d,0,CONST,fallback,public,False,0x0,0,"0x4f9, 0x505"
"    0x50: REVERT v4d(0x0), v4d(0x0)",0x4c,0,"0,v4d,v4d",REVERT,fallback,public,False,0,0,"0x4f9, 0x505"
},0x4c,0,0,0,fallback,public,False,0,0,"0x4f9, 0x505"
function proxyOwner()() public {,0x51,0,0,public,proxyOwner,public,False,0,0,"0x4f9, 0x505"
    Begin block 0x51,0x51,0,0,0,proxyOwner,public,False,0,0,"0x4f9, 0x505"
"    prev=[], succ=[0x64]",0x51,0,0,0,proxyOwner,public,False,0,0,0x64
    =================================,0x51,0,0,0,proxyOwner,public,False,0,0,0x64
