3IR,blockname,leftvariable,rightvariable,option,functionname,functiontype,callersource,constant,memloc,succ
    Begin block 0x0,0x0,0,0,0,0,0,False,0,0,
"    prev=[], succ=[0xd, 0x8a1]",0x0,0,0,0,0,0,False,0,0,"0xd, 0x8a1"
    =================================,0x0,0,0,0,0,0,False,0,0,"0xd, 0x8a1"
    0x0: v0(0x80) = CONST ,0x0,v0,0,CONST,0,0,False,0x80,0,"0xd, 0x8a1"
    0x2: v2(0x40) = CONST ,0x0,v2,0,CONST,0,0,False,0x40,0,"0xd, 0x8a1"
"    0x4: MSTORE v2(0x40), v0(0x80)",0x0,0,"0,v2,v0",MSTORE,0,0,False,0,0,"0xd, 0x8a1"
    0x5: v5(0x4) = CONST ,0x0,v5,0,CONST,0,0,False,0x4,0,"0xd, 0x8a1"
    0x7: v7 = CALLDATASIZE ,0x0,v7,0,CALLDATASIZE,0,0,False,0,0,"0xd, 0x8a1"
"    0x8: v8 = LT v7, v5(0x4)",0x0,v8,"0,v7,v5",LT,0,0,False,0,0,"0xd, 0x8a1"
    0x895: v895(0x8a1) = CONST ,0x0,v895,0,CONST,0,0,False,0x8a1,0,"0xd, 0x8a1"
"    0x896: JUMPI v895(0x8a1), v8",0x0,0,"0,v895,v8",JUMPI,0,0,False,0,0,"0xd, 0x8a1"
    Begin block 0xd,0xd,0,0,0,0,0,False,0,0,"0xd, 0x8a1"
"    prev=[0x0], succ=[0x8a4, 0x3a]",0xd,0,0,0,0,0,False,0,0,"0x8a4, 0x3a"
    =================================,0xd,0,0,0,0,0,False,0,0,"0x8a4, 0x3a"
    0xd: vd(0x100000000000000000000000000000000000000000000000000000000) = CONST ,0xd,vd,0,CONST,0,0,False,0x100000000000000000000000000000000000000000000000000000000,0,"0x8a4, 0x3a"
    0x2b: v2b(0x0) = CONST ,0xd,v2b,0,CONST,0,0,False,0x0,0,"0x8a4, 0x3a"
    0x2d: v2d = CALLDATALOAD v2b(0x0),0xd,v2d,"0,v2b",CALLDATALOAD,0,0,False,0,0,"0x8a4, 0x3a"
"    0x2e: v2e = DIV v2d, vd(0x100000000000000000000000000000000000000000000000000000000)",0xd,v2e,"0,v2d,vd",DIV,0,0,False,0,0,"0x8a4, 0x3a"
    0x2f: v2f(0x3659cfe6) = CONST ,0xd,v2f,0,CONST,0,0,False,0x3659cfe6,0,"0x8a4, 0x3a"
"    0x35: v35 = EQ v2e, v2f(0x3659cfe6)",0xd,v35,"0,v2e,v2f",EQ,0,0,False,0,0,"0x8a4, 0x3a"
    0x897: v897(0x8a4) = CONST ,0xd,v897,0,CONST,0,0,False,0x8a4,0,"0x8a4, 0x3a"
"    0x898: JUMPI v897(0x8a4), v35",0xd,0,"0,v897,v35",JUMPI,0,0,False,0,0,"0x8a4, 0x3a"
    Begin block 0x8a4,0x8a4,0,0,0,0,0,False,0,0,"0x8a4, 0x3a"
"    prev=[0xd], succ=[]",0x8a4,0,0,0,0,0,False,0,0,"0x8a4, 0x3a"
    =================================,0x8a4,0,0,0,0,0,False,0,0,"0x8a4, 0x3a"
    0x8a5: v8a5(0x70) = CONST ,0x8a4,v8a5,0,CONST,0,0,False,0x70,0,"0x8a4, 0x3a"
