3IR,blockname,leftvariable,rightvariable,option,functionname,functiontype,callersource,constant,memloc,succ
    Begin block 0x0,0x0,0,0,0,0,0,False,0,0,
"    prev=[], succ=[0xf, 0xb]",0x0,0,0,0,0,0,False,0,0,"0xf, 0xb"
    =================================,0x0,0,0,0,0,0,False,0,0,"0xf, 0xb"
    0x0: v0(0x80) = CONST ,0x0,v0,0,CONST,0,0,False,0x80,0,"0xf, 0xb"
    0x2: v2(0x40) = CONST ,0x0,v2,0,CONST,0,0,False,0x40,0,"0xf, 0xb"
"    0x4: MSTORE v2(0x40), v0(0x80)",0x0,0,"0,v2,v0",MSTORE,0,0,False,0,0,"0xf, 0xb"
    0x5: v5 = CALLVALUE ,0x0,v5,0,CALLVALUE,0,0,False,0,0,"0xf, 0xb"
    0x7: v7 = ISZERO v5,0x0,v7,"0,v5",ISZERO,0,0,False,0,0,"0xf, 0xb"
    0x8: v8(0xf) = CONST ,0x0,v8,0,CONST,0,0,False,0xf,0,"0xf, 0xb"
"    0xa: JUMPI v8(0xf), v7",0x0,0,"0,v8,v7",JUMPI,0,0,False,0,0,"0xf, 0xb"
    Begin block 0xf,0xf,0,0,0,0,0,False,0,0,"0xf, 0xb"
"    prev=[0x0], succ=[0x18, 0x71]",0xf,0,0,0,0,0,False,0,0,"0x18, 0x71"
    =================================,0xf,0,0,0,0,0,False,0,0,"0x18, 0x71"
    0x11: v11(0x4) = CONST ,0xf,v11,0,CONST,0,0,False,0x4,0,"0x18, 0x71"
    0x13: v13 = CALLDATASIZE ,0xf,v13,0,CALLDATASIZE,0,0,False,0,0,"0x18, 0x71"
"    0x14: v14 = LT v13, v11(0x4)",0xf,v14,"0,v13,v11",LT,0,0,False,0,0,"0x18, 0x71"
    0x6d: v6d(0x71) = CONST ,0xf,v6d,0,CONST,0,0,False,0x71,0,"0x18, 0x71"
"    0x6e: JUMPI v6d(0x71), v14",0xf,0,"0,v6d,v14",JUMPI,0,0,False,0,0,"0x18, 0x71"
    Begin block 0x18,0x18,0,0,0,0,0,False,0,0,"0x18, 0x71"
"    prev=[0xf], succ=[0x71, 0x74]",0x18,0,0,0,0,0,False,0,0,"0x71, 0x74"
    =================================,0x18,0,0,0,0,0,False,0,0,"0x71, 0x74"
    0x18: v18(0x0) = CONST ,0x18,v18,0,CONST,0,0,False,0x0,0,"0x71, 0x74"
    0x1a: v1a = CALLDATALOAD v18(0x0),0x18,v1a,"0,v18",CALLDATALOAD,0,0,False,0,0,"0x71, 0x74"
    0x1b: v1b(0xe0) = CONST ,0x18,v1b,0,CONST,0,0,False,0xe0,0,"0x71, 0x74"
"    0x1d: v1d = SHR v1b(0xe0), v1a",0x18,v1d,"0,v1b,v1a",SHR,0,0,False,0,0,"0x71, 0x74"
    0x1f: v1f(0xe1c7392a) = CONST ,0x18,v1f,0,CONST,0,0,False,0xe1c7392a,0,"0x71, 0x74"
"    0x24: v24 = EQ v1f(0xe1c7392a), v1d",0x18,v24,"0,v1f,v1d",EQ,0,0,False,0,0,"0x71, 0x74"
    0x6f: v6f(0x74) = CONST ,0x18,v6f,0,CONST,0,0,False,0x74,0,"0x71, 0x74"
"    0x70: JUMPI v6f(0x74), v24",0x18,0,"0,v6f,v24",JUMPI,0,0,False,0,0,"0x71, 0x74"
