3IR,blockname,leftvariable,rightvariable,option,functionname,functiontype,callersource,constant,memloc,succ
    Begin block 0x0,0x0,0,0,0,0,0,False,0,0,
"    prev=[], succ=[0xa, 0xb]",0x0,0,0,0,0,0,False,0,0,"0xa, 0xb"
    =================================,0x0,0,0,0,0,0,False,0,0,"0xa, 0xb"
    0x0: v0(0x80) = CONST ,0x0,v0,0,CONST,0,0,False,0x80,0,"0xa, 0xb"
    0x2: v2(0x40) = CONST ,0x0,v2,0,CONST,0,0,False,0x40,0,"0xa, 0xb"
"    0x4: MSTORE v2(0x40), v0(0x80)",0x0,0,"0,v2,v0",MSTORE,0,0,False,0,0,"0xa, 0xb"
    0x5: v5 = CALLDATASIZE ,0x0,v5,0,CALLDATASIZE,0,0,False,0,0,"0xa, 0xb"
    0x6: v6(0xb) = CONST ,0x0,v6,0,CONST,0,0,False,0xb,0,"0xa, 0xb"
"    0x9: JUMPI v6(0xb), v5",0x0,0,"0,v6,v5",JUMPI,0,0,False,0,0,"0xa, 0xb"
    Begin block 0xa,0xa,0,0,0,0,0,False,0,0,"0xa, 0xb"
"    prev=[0x0], succ=[]",0xa,0,0,0,0,0,False,0,0,"0xa, 0xb"
    =================================,0xa,0,0,0,0,0,False,0,0,"0xa, 0xb"
    0xa: STOP ,0xa,0,0,STOP,0,0,False,0,0,"0xa, 0xb"
    Begin block 0xb,0xb,0,0,0,0,0,False,0,0,"0xa, 0xb"
"    prev=[0x0], succ=[0x58, 0x78]",0xb,0,0,0,0,0,False,0,0,"0x58, 0x78"
    =================================,0xb,0,0,0,0,0,False,0,0,"0x58, 0x78"
    0xc: vc(0x0) = CONST ,0xb,vc,0,CONST,0,0,False,0x0,0,"0x58, 0x78"
    0xf: vf = CALLDATALOAD vc(0x0),0xb,vf,"0,vc",CALLDATALOAD,0,0,False,0,0,"0x58, 0x78"
    0x10: v10(0x1) = CONST ,0xb,v10,0,CONST,0,0,False,0x1,0,"0x58, 0x78"
    0x12: v12(0x1) = CONST ,0xb,v12,0,CONST,0,0,False,0x1,0,"0x58, 0x78"
    0x14: v14(0xe0) = CONST ,0xb,v14,0,CONST,0,0,False,0xe0,0,"0x58, 0x78"
"    0x16: v16(0x100000000000000000000000000000000000000000000000000000000) = SHL v14(0xe0), v12(0x1)",0xb,v16,"0,v14,v12",SHL,0,0,False,0x100000000000000000000000000000000000000000000000000000000,0,"0x58, 0x78"
"    0x17: v17(0xffffffffffffffffffffffffffffffffffffffffffffffffffffffff) = SUB v16(0x100000000000000000000000000000000000000000000000000000000), v10(0x1)",0xb,v17,"0,v16,v10",SUB,0,0,False,0xffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0,"0x58, 0x78"
    0x18: v18(0xffffffff00000000000000000000000000000000000000000000000000000000) = NOT v17(0xffffffffffffffffffffffffffffffffffffffffffffffffffffffff),0xb,v18,"0,v17",NOT,0,0,False,0xffffffff00000000000000000000000000000000000000000000000000000000,0,"0x58, 0x78"
"    0x19: v19 = AND v18(0xffffffff00000000000000000000000000000000000000000000000000000000), vf",0xb,v19,"0,v18,vf",AND,0,0,False,0,0,"0x58, 0x78"
"    0x1b: MSTORE vc(0x0), v19",0xb,0,"0,vc,v19",MSTORE,0,0,False,0,0,"0x58, 0x78"
    0x1c: v1c(0xc8fcad8db84d3cc18b4c41d551ea0ee66dd599cde068d998e57d5e09332c131c) = CONST ,0xb,v1c,0,CONST,0,0,False,0xc8fcad8db84d3cc18b4c41d551ea0ee66dd599cde068d998e57d5e09332c131c,0,"0x58, 0x78"
    0x3d: v3d(0x20) = CONST ,0xb,v3d,0,CONST,0,0,False,0x20,0,"0x58, 0x78"
"    0x41: MSTORE v3d(0x20), v1c(0xc8fcad8db84d3cc18b4c41d551ea0ee66dd599cde068d998e57d5e09332c131c)",0xb,0,"0,v3d,v1c",MSTORE,0,0,False,0,0,"0x58, 0x78"
    0x42: v42(0x40) = CONST ,0xb,v42,0,CONST,0,0,False,0x40,0,"0x58, 0x78"
"    0x46: v46 = SHA3 vc(0x0), v42(0x40)",0xb,v46,"0,vc,v42",SHA3,0,0,False,0,0,"0x58, 0x78"
    0x47: v47 = SLOAD v46,0xb,v47,"0,v46",SLOAD,0,0,False,0,0,"0x58, 0x78"
    0x4a: v4a(0x1) = CONST ,0xb,v4a,0,CONST,0,0,False,0x1,0,"0x58, 0x78"
    0x4c: v4c(0x1) = CONST ,0xb,v4c,0,CONST,0,0,False,0x1,0,"0x58, 0x78"
    0x4e: v4e(0xa0) = CONST ,0xb,v4e,0,CONST,0,0,False,0xa0,0,"0x58, 0x78"
"    0x50: v50(0x10000000000000000000000000000000000000000) = SHL v4e(0xa0), v4c(0x1)",0xb,v50,"0,v4e,v4c",SHL,0,0,False,0x10000000000000000000000000000000000000000,0,"0x58, 0x78"
"    0x51: v51(0xffffffffffffffffffffffffffffffffffffffff) = SUB v50(0x10000000000000000000000000000000000000000), v4a(0x1)",0xb,v51,"0,v50,v4a",SUB,0,0,False,0xffffffffffffffffffffffffffffffffffffffff,0,"0x58, 0x78"
"    0x52: v52 = AND v51(0xffffffffffffffffffffffffffffffffffffffff), v47",0xb,v52,"0,v51,v47",AND,0,0,False,0,0,"0x58, 0x78"
    0x54: v54(0x78) = CONST ,0xb,v54,0,CONST,0,0,False,0x78,0,"0x58, 0x78"
"    0x57: JUMPI v54(0x78), v52",0xb,0,"0,v54,v52",JUMPI,0,0,False,0,0,"0x58, 0x78"
    Begin block 0x58,0x58,0,0,0,0,0,False,0,0,"0x58, 0x78"
"    prev=[0xb], succ=[0xe54]",0x58,0,0,0,0,0,False,0,0,0xe54
    =================================,0x58,0,0,0,0,0,False,0,0,0xe54
    0x58: v58(0x40) = CONST ,0x58,v58,0,CONST,0,0,False,0x40,0,0xe54
    0x5a: v5a = MLOAD v58(0x40),0x58,v5a,"0,v58",MLOAD,0,0,False,0,0&m0x40,0xe54
    0x5b: v5b(0x461bcd) = CONST ,0x58,v5b,0,CONST,0,0,False,0x461bcd,0,0xe54
    0x5f: v5f(0xe5) = CONST ,0x58,v5f,0,CONST,0,0,False,0xe5,0,0xe54
"    0x61: v61(0x8c379a000000000000000000000000000000000000000000000000000000000) = SHL v5f(0xe5), v5b(0x461bcd)",0x58,v61,"0,v5f,v5b",SHL,0,0,False,0x8c379a000000000000000000000000000000000000000000000000000000000,0,0xe54
"    0x63: MSTORE v5a, v61(0x8c379a000000000000000000000000000000000000000000000000000000000)",0x58,0&m0x40,"0,v5a,v61",MSTORE,0,0,False,0,0&m0x40,0xe54
    0x64: v64(0x4) = CONST ,0x58,v64,0,CONST,0,0,False,0x4,0,0xe54
"    0x66: v66 = ADD v64(0x4), v5a",0x58,v66,"0,v64,v5a",ADD,0,0,False,0,0&m0x40+0x4,0xe54
    0x67: v67(0x10d5) = CONST ,0x58,v67,0,CONST,0,0,False,0x10d5,0,0xe54
    0x6b: v6b(0xe54) = CONST ,0x58,v6b,0,CONST,0,0,False,0xe54,0,0xe54
    0x6e: JUMP v6b(0xe54),0x58,0,"0,v6b",JUMP,0,0,False,0,0,0xe54
    Begin block 0xe54,0xe54,0,0,0,0,0,False,0,0,0xe54
