3IR,blockname,leftvariable,rightvariable,option,functionname,functiontype,callersource,constant,memloc,succ
    Begin block 0x0,0x0,0,0,0,0,0,False,0,0,
"    prev=[], succ=[0xd, 0x8a]",0x0,0,0,0,0,0,False,0,0,"0xd, 0x8a"
    =================================,0x0,0,0,0,0,0,False,0,0,"0xd, 0x8a"
    0x0: v0(0x80) = CONST ,0x0,v0,0,CONST,0,0,False,0x80,0,"0xd, 0x8a"
    0x2: v2(0x40) = CONST ,0x0,v2,0,CONST,0,0,False,0x40,0,"0xd, 0x8a"
"    0x4: MSTORE v2(0x40), v0(0x80)",0x0,0,"0,v2,v0",MSTORE,0,0,False,0,0,"0xd, 0x8a"
    0x5: v5(0x4) = CONST ,0x0,v5,0,CONST,0,0,False,0x4,0,"0xd, 0x8a"
    0x7: v7 = CALLDATASIZE ,0x0,v7,0,CALLDATASIZE,0,0,False,0,0,"0xd, 0x8a"
"    0x8: v8 = LT v7, v5(0x4)",0x0,v8,"0,v7,v5",LT,0,0,False,0,0,"0xd, 0x8a"
    0x9: v9(0x8a) = CONST ,0x0,v9,0,CONST,0,0,False,0x8a,0,"0xd, 0x8a"
"    0xc: JUMPI v9(0x8a), v8",0x0,0,"0,v9,v8",JUMPI,0,0,False,0,0,"0xd, 0x8a"
    Begin block 0xd,0xd,0,0,0,0,0,False,0,0,"0xd, 0x8a"
"    prev=[0x0], succ=[0x59, 0x1e]",0xd,0,0,0,0,0,False,0,0,"0x59, 0x1e"
    =================================,0xd,0,0,0,0,0,False,0,0,"0x59, 0x1e"
    0xd: vd(0x0) = CONST ,0xd,vd,0,CONST,0,0,False,0x0,0,"0x59, 0x1e"
    0xf: vf = CALLDATALOAD vd(0x0),0xd,vf,"0,vd",CALLDATALOAD,0,0,False,0,0,"0x59, 0x1e"
    0x10: v10(0xe0) = CONST ,0xd,v10,0,CONST,0,0,False,0xe0,0,"0x59, 0x1e"
"    0x12: v12 = SHR v10(0xe0), vf",0xd,v12,"0,v10,vf",SHR,0,0,False,0,0,"0x59, 0x1e"
    0x14: v14(0x715018a6) = CONST ,0xd,v14,0,CONST,0,0,False,0x715018a6,0,"0x59, 0x1e"
"    0x19: v19 = GT v14(0x715018a6), v12",0xd,v19,"0,v14,v12",GT,0,0,False,0,0,"0x59, 0x1e"
    0x1a: v1a(0x59) = CONST ,0xd,v1a,0,CONST,0,0,False,0x59,0,"0x59, 0x1e"
"    0x1d: JUMPI v1a(0x59), v19",0xd,0,"0,v1a,v19",JUMPI,0,0,False,0,0,"0x59, 0x1e"
    Begin block 0x59,0x59,0,0,0,0,0,False,0,0,"0x59, 0x1e"
"    prev=[0xd], succ=[0xc06, 0x65]",0x59,0,0,0,0,0,False,0,0,"0xc06, 0x65"
    =================================,0x59,0,0,0,0,0,False,0,0,"0xc06, 0x65"
    0x5b: v5b(0x933c1ed) = CONST ,0x59,v5b,0,CONST,0,0,False,0x933c1ed,0,"0xc06, 0x65"
"    0x60: v60 = EQ v5b(0x933c1ed), v12",0x59,v60,"0,v5b,v12",EQ,0,0,False,0,0,"0xc06, 0x65"
    0xbfb: vbfb(0xc06) = CONST ,0x59,vbfb,0,CONST,0,0,False,0xc06,0,"0xc06, 0x65"
"    0xbfc: JUMPI vbfb(0xc06), v60",0x59,0,"0,vbfb,v60",JUMPI,0,0,False,0,0,"0xc06, 0x65"
    Begin block 0xc06,0xc06,0,0,0,0,0,False,0,0,"0xc06, 0x65"
"    prev=[0x59], succ=[]",0xc06,0,0,0,0,0,False,0,0,"0xc06, 0x65"
    =================================,0xc06,0,0,0,0,0,False,0,0,"0xc06, 0x65"
    0xc07: vc07(0x114) = CONST ,0xc06,vc07,0,CONST,0,0,False,0x114,0,"0xc06, 0x65"
    0xc08: CALLPRIVATE vc07(0x114),0xc06,0,"0,vc07",CALLPRIVATE,0,0,False,0,0,"0xc06, 0x65"
    Begin block 0x65,0x65,0,0,0,0,0,False,0,0,"0xc06, 0x65"
"    prev=[0x59], succ=[0xc09, 0x70]",0x65,0,0,0,0,0,False,0,0,"0xc09, 0x70"
    =================================,0x65,0,0,0,0,0,False,0,0,"0xc09, 0x70"
    0x66: v66(0x3a74a767) = CONST ,0x65,v66,0,CONST,0,0,False,0x3a74a767,0,"0xc09, 0x70"
"    0x6b: v6b = EQ v66(0x3a74a767), v12",0x65,v6b,"0,v66,v12",EQ,0,0,False,0,0,"0xc09, 0x70"
    0xbfd: vbfd(0xc09) = CONST ,0x65,vbfd,0,CONST,0,0,False,0xc09,0,"0xc09, 0x70"
"    0xbfe: JUMPI vbfd(0xc09), v6b",0x65,0,"0,vbfd,v6b",JUMPI,0,0,False,0,0,"0xc09, 0x70"
    Begin block 0xc09,0xc09,0,0,0,0,0,False,0,0,"0xc09, 0x70"
"    prev=[0x65], succ=[]",0xc09,0,0,0,0,0,False,0,0,"0xc09, 0x70"
    =================================,0xc09,0,0,0,0,0,False,0,0,"0xc09, 0x70"
    0xc0a: vc0a(0x23c) = CONST ,0xc09,vc0a,0,CONST,0,0,False,0x23c,0,"0xc09, 0x70"
    0xc0b: CALLPRIVATE vc0a(0x23c),0xc09,0,"0,vc0a",CALLPRIVATE,0,0,False,0,0,"0xc09, 0x70"
    Begin block 0x70,0x70,0,0,0,0,0,False,0,0,"0xc09, 0x70"
"    prev=[0x65], succ=[0xc0c, 0x7b]",0x70,0,0,0,0,0,False,0,0,"0xc0c, 0x7b"
    =================================,0x70,0,0,0,0,0,False,0,0,"0xc0c, 0x7b"
    0x71: v71(0x4487152f) = CONST ,0x70,v71,0,CONST,0,0,False,0x4487152f,0,"0xc0c, 0x7b"
"    0x76: v76 = EQ v71(0x4487152f), v12",0x70,v76,"0,v71,v12",EQ,0,0,False,0,0,"0xc0c, 0x7b"
    0xbff: vbff(0xc0c) = CONST ,0x70,vbff,0,CONST,0,0,False,0xc0c,0,"0xc0c, 0x7b"
"    0xc00: JUMPI vbff(0xc0c), v76",0x70,0,"0,vbff,v76",JUMPI,0,0,False,0,0,"0xc0c, 0x7b"
    Begin block 0xc0c,0xc0c,0,0,0,0,0,False,0,0,"0xc0c, 0x7b"
"    prev=[0x70], succ=[]",0xc0c,0,0,0,0,0,False,0,0,"0xc0c, 0x7b"
    =================================,0xc0c,0,0,0,0,0,False,0,0,"0xc0c, 0x7b"
    0xc0d: vc0d(0x271) = CONST ,0xc0c,vc0d,0,CONST,0,0,False,0x271,0,"0xc0c, 0x7b"
    0xc0e: CALLPRIVATE vc0d(0x271),0xc0c,0,"0,vc0d",CALLPRIVATE,0,0,False,0,0,"0xc0c, 0x7b"
    Begin block 0x7b,0x7b,0,0,0,0,0,False,0,0,"0xc0c, 0x7b"
"    prev=[0x70], succ=[0x86, 0xc0f]",0x7b,0,0,0,0,0,False,0,0,"0x86, 0xc0f"
    =================================,0x7b,0,0,0,0,0,False,0,0,"0x86, 0xc0f"
    0x7c: v7c(0x5c60da1b) = CONST ,0x7b,v7c,0,CONST,0,0,False,0x5c60da1b,0,"0x86, 0xc0f"
"    0x81: v81 = EQ v7c(0x5c60da1b), v12",0x7b,v81,"0,v7c,v12",EQ,0,0,False,0,0,"0x86, 0xc0f"
    0xc01: vc01(0xc0f) = CONST ,0x7b,vc01,0,CONST,0,0,False,0xc0f,0,"0x86, 0xc0f"
"    0xc02: JUMPI vc01(0xc0f), v81",0x7b,0,"0,vc01,v81",JUMPI,0,0,False,0,0,"0x86, 0xc0f"
    Begin block 0x86,0x86,0,0,0,0,0,False,0,0,"0x86, 0xc0f"
"    prev=[0x7b], succ=[0x91]",0x86,0,0,0,0,0,False,0,0,0x91
    =================================,0x86,0,0,0,0,0,False,0,0,0x91
    0x86: v86(0x91) = CONST ,0x86,v86,0,CONST,0,0,False,0x91,0,0x91
    0x89: JUMP v86(0x91),0x86,0,"0,v86",JUMP,0,0,False,0,0,0x91
    Begin block 0x91,0x91,0,0,0,0,0,False,0,0,0x91
"    prev=[0x55, 0x86, 0x8a], succ=[0xd3, 0xf4]",0x91,0,0,0,0,0,False,0,0,"0xd3, 0xf4"
    =================================,0x91,0,0,0,0,0,False,0,0,"0xd3, 0xf4"
    0x92: v92(0x2) = CONST ,0x91,v92,0,CONST,0,0,False,0x2,0,"0xd3, 0xf4"
    0x94: v94 = SLOAD v92(0x2),0x91,v94,"0,v92",SLOAD,0,0,False,0,0,"0xd3, 0xf4"
    0x95: v95(0x40) = CONST ,0x91,v95,0,CONST,0,0,False,0x40,0,"0xd3, 0xf4"
    0x97: v97 = MLOAD v95(0x40),0x91,v97,"0,v95",MLOAD,0,0,False,0,0&m0x40,"0xd3, 0xf4"
    0x98: v98(0x0) = CONST ,0x91,v98,0,CONST,0,0,False,0x0,0,"0xd3, 0xf4"
    0x9b: v9b(0x1) = CONST ,0x91,v9b,0,CONST,0,0,False,0x1,0,"0xd3, 0xf4"
    0x9d: v9d(0x1) = CONST ,0x91,v9d,0,CONST,0,0,False,0x1,0,"0xd3, 0xf4"
    0x9f: v9f(0xa0) = CONST ,0x91,v9f,0,CONST,0,0,False,0xa0,0,"0xd3, 0xf4"
"    0xa1: va1(0x10000000000000000000000000000000000000000) = SHL v9f(0xa0), v9d(0x1)",0x91,va1,"0,v9f,v9d",SHL,0,0,False,0x10000000000000000000000000000000000000000,0,"0xd3, 0xf4"
"    0xa2: va2(0xffffffffffffffffffffffffffffffffffffffff) = SUB va1(0x10000000000000000000000000000000000000000), v9b(0x1)",0x91,va2,"0,va1,v9b",SUB,0,0,False,0xffffffffffffffffffffffffffffffffffffffff,0,"0xd3, 0xf4"
"    0xa3: va3 = AND va2(0xffffffffffffffffffffffffffffffffffffffff), v94",0x91,va3,"0,va2,v94",AND,0,0,False,0,0,"0xd3, 0xf4"
    0xa7: va7 = CALLDATASIZE ,0x91,va7,0,CALLDATASIZE,0,0,False,0,0,"0xd3, 0xf4"
"    0xaf: CALLDATACOPY v97, v98(0x0), va7",0x91,0,"0,v97,v98,va7",CALLDATACOPY,0,0,False,0,0,"0xd3, 0xf4"
    0xb0: vb0(0x40) = CONST ,0x91,vb0,0,CONST,0,0,False,0x40,0,"0xd3, 0xf4"
    0xb2: vb2 = MLOAD vb0(0x40),0x91,vb2,"0,vb0",MLOAD,0,0,False,0,0&m0x40,"0xd3, 0xf4"
"    0xb4: vb4 = ADD v97, va7",0x91,vb4,"0,v97,va7",ADD,0,0,False,0,0,"0xd3, 0xf4"
    0xb7: vb7(0x0) = CONST ,0x91,vb7,0,CONST,0,0,False,0x0,0,"0xd3, 0xf4"
"    0xc1: vc1 = SUB vb4, vb2",0x91,vc1,"0,vb4,vb2",SUB,0,0,False,0,0,"0xd3, 0xf4"
    0xc4: vc4 = GAS ,0x91,vc4,0,GAS,0,0,False,0,0,"0xd3, 0xf4"
"    0xc5: vc5 = DELEGATECALL vc4, va3, vb2, vc1, vb2, vb7(0x0)",0x91,vc5,"0,vc4,va3,vb2,vc1,vb2,vb7",DELEGATECALL,0,0,False,0,0,"0xd3, 0xf4"
    0xc9: vc9 = RETURNDATASIZE ,0x91,vc9,0,RETURNDATASIZE,0,0,False,0,0,"0xd3, 0xf4"
    0xcb: vcb(0x0) = CONST ,0x91,vcb,0,CONST,0,0,False,0x0,0,"0xd3, 0xf4"
"    0xce: vce = EQ vc9, vcb(0x0)",0x91,vce,"0,vc9,vcb",EQ,0,0,False,0,0,"0xd3, 0xf4"
    0xcf: vcf(0xf4) = CONST ,0x91,vcf,0,CONST,0,0,False,0xf4,0,"0xd3, 0xf4"
"    0xd2: JUMPI vcf(0xf4), vce",0x91,0,"0,vcf,vce",JUMPI,0,0,False,0,0,"0xd3, 0xf4"
    Begin block 0xd3,0xd3,0,0,0,0,0,False,0,0,"0xd3, 0xf4"
"    prev=[0x91], succ=[0xf9]",0xd3,0,0,0,0,0,False,0,0,0xf9
    =================================,0xd3,0,0,0,0,0,False,0,0,0xf9
    0xd3: vd3(0x40) = CONST ,0xd3,vd3,0,CONST,0,0,False,0x40,0,0xf9
    0xd5: vd5 = MLOAD vd3(0x40),0xd3,vd5,"0,vd3",MLOAD,0,0,False,0,0&m0x40,0xf9
    0xd8: vd8(0x1f) = CONST ,0xd3,vd8,0,CONST,0,0,False,0x1f,0,0xf9
    0xda: vda(0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0) = NOT vd8(0x1f),0xd3,vda,"0,vd8",NOT,0,0,False,0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0,0,0xf9
    0xdb: vdb(0x3f) = CONST ,0xd3,vdb,0,CONST,0,0,False,0x3f,0,0xf9
    0xdd: vdd = RETURNDATASIZE ,0xd3,vdd,0,RETURNDATASIZE,0,0,False,0,0,0xf9
"    0xde: vde = ADD vdd, vdb(0x3f)",0xd3,vde,"0,vdd,vdb",ADD,0,0,False,0,0,0xf9
"    0xdf: vdf = AND vde, vda(0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0)",0xd3,vdf,"0,vde,vda",AND,0,0,False,0,0,0xf9
"    0xe1: ve1 = ADD vd5, vdf",0xd3,ve1,"0,vd5,vdf",ADD,0,0,False,0,0,0xf9
    0xe2: ve2(0x40) = CONST ,0xd3,ve2,0,CONST,0,0,False,0x40,0,0xf9
"    0xe4: MSTORE ve2(0x40), ve1",0xd3,0,"0,ve2,ve1",MSTORE,0,0,False,0,0,0xf9
    0xe5: ve5 = RETURNDATASIZE ,0xd3,ve5,0,RETURNDATASIZE,0,0,False,0,0,0xf9
"    0xe7: MSTORE vd5, ve5",0xd3,0&m0x40,"0,vd5,ve5",MSTORE,0,0,False,0,0&m0x40,0xf9
    0xe8: ve8 = RETURNDATASIZE ,0xd3,ve8,0,RETURNDATASIZE,0,0,False,0,0,0xf9
    0xe9: ve9(0x0) = CONST ,0xd3,ve9,0,CONST,0,0,False,0x0,0,0xf9
    0xeb: veb(0x20) = CONST ,0xd3,veb,0,CONST,0,0,False,0x20,0,0xf9
"    0xee: vee = ADD vd5, veb(0x20)",0xd3,vee,"0,vd5,veb",ADD,0,0,False,0,0&m0x40+0x20,0xf9
"    0xef: RETURNDATACOPY vee, ve9(0x0), ve8",0xd3,0,"0,vee,ve9,ve8",RETURNDATACOPY,0,0,False,0,0,0xf9
    0xf0: vf0(0xf9) = CONST ,0xd3,vf0,0,CONST,0,0,False,0xf9,0,0xf9
    0xf3: JUMP vf0(0xf9),0xd3,0,"0,vf0",JUMP,0,0,False,0,0,0xf9
    Begin block 0xf9,0xf9,0,0,0,0,0,False,0,0,0xf9
"    prev=[0xd3, 0xf4], succ=[0x10d, 0x110]",0xf9,0,0,0,0,0,False,0,0,"0x10d, 0x110"
    =================================,0xf9,0,0,0,0,0,False,0,0,"0x10d, 0x110"
    0xfe: vfe(0x40) = CONST ,0xf9,vfe,0,CONST,0,0,False,0x40,0,"0x10d, 0x110"
    0x100: v100 = MLOAD vfe(0x40),0xf9,v100,"0,vfe",MLOAD,0,0,False,0,0&m0x40,"0x10d, 0x110"
    0x101: v101 = RETURNDATASIZE ,0xf9,v101,0,RETURNDATASIZE,0,0,False,0,0,"0x10d, 0x110"
    0x102: v102(0x0) = CONST ,0xf9,v102,0,CONST,0,0,False,0x0,0,"0x10d, 0x110"
"    0x105: RETURNDATACOPY v100, v102(0x0), v101",0xf9,0,"0,v100,v102,v101",RETURNDATACOPY,0,0,False,0,0,"0x10d, 0x110"
    0x108: v108 = ISZERO vc5,0xf9,v108,"0,vc5",ISZERO,0,0,False,0,0,"0x10d, 0x110"
    0x109: v109(0x110) = CONST ,0xf9,v109,0,CONST,0,0,False,0x110,0,"0x10d, 0x110"
"    0x10c: JUMPI v109(0x110), v108",0xf9,0,"0,v109,v108",JUMPI,0,0,False,0,0,"0x10d, 0x110"
    Begin block 0x10d,0x10d,0,0,0,0,0,False,0,0,"0x10d, 0x110"
"    prev=[0xf9], succ=[]",0x10d,0,0,0,0,0,False,0,0,"0x10d, 0x110"
    =================================,0x10d,0,0,0,0,0,False,0,0,"0x10d, 0x110"
    0x10d: v10d = RETURNDATASIZE ,0x10d,v10d,0,RETURNDATASIZE,0,0,False,0,0,"0x10d, 0x110"
"    0x10f: RETURN v100, v10d",0x10d,0,"0,v100,v10d",RETURN,0,0,False,0,0,"0x10d, 0x110"
    Begin block 0x110,0x110,0,0,0,0,0,False,0,0,"0x10d, 0x110"
"    prev=[0xf9], succ=[]",0x110,0,0,0,0,0,False,0,0,"0x10d, 0x110"
    =================================,0x110,0,0,0,0,0,False,0,0,"0x10d, 0x110"
    0x111: v111 = RETURNDATASIZE ,0x110,v111,0,RETURNDATASIZE,0,0,False,0,0,"0x10d, 0x110"
"    0x113: REVERT v100, v111",0x110,0,"0,v100,v111",REVERT,0,0,False,0,0,"0x10d, 0x110"
    Begin block 0xf4,0xf4,0,0,0,0,0,False,0,0,"0x10d, 0x110"
"    prev=[0x91], succ=[0xf9]",0xf4,0,0,0,0,0,False,0,0,0xf9
    =================================,0xf4,0,0,0,0,0,False,0,0,0xf9
    0xf5: vf5(0x60) = CONST ,0xf4,vf5,0,CONST,0,0,False,0x60,0,0xf9
    Begin block 0xc0f,0xc0f,0,0,0,0,0,False,0,0,0xf9
"    prev=[0x7b], succ=[]",0xc0f,0,0,0,0,0,False,0,0,0xf9
    =================================,0xc0f,0,0,0,0,0,False,0,0,0xf9
    0xc10: vc10(0x324) = CONST ,0xc0f,vc10,0,CONST,0,0,False,0x324,0,0xf9
    0xc11: CALLPRIVATE vc10(0x324),0xc0f,0,"0,vc10",CALLPRIVATE,0,0,False,0,0,0xf9
    Begin block 0x1e,0x1e,0,0,0,0,0,False,0,0,0xf9
"    prev=[0xd], succ=[0xc12, 0x29]",0x1e,0,0,0,0,0,False,0,0,"0xc12, 0x29"
    =================================,0x1e,0,0,0,0,0,False,0,0,"0xc12, 0x29"
    0x1f: v1f(0x715018a6) = CONST ,0x1e,v1f,0,CONST,0,0,False,0x715018a6,0,"0xc12, 0x29"
"    0x24: v24 = EQ v1f(0x715018a6), v12",0x1e,v24,"0,v1f,v12",EQ,0,0,False,0,0,"0xc12, 0x29"
    0xbf1: vbf1(0xc12) = CONST ,0x1e,vbf1,0,CONST,0,0,False,0xc12,0,"0xc12, 0x29"
"    0xbf2: JUMPI vbf1(0xc12), v24",0x1e,0,"0,vbf1,v24",JUMPI,0,0,False,0,0,"0xc12, 0x29"
    Begin block 0xc12,0xc12,0,0,0,0,0,False,0,0,"0xc12, 0x29"
"    prev=[0x1e], succ=[]",0xc12,0,0,0,0,0,False,0,0,"0xc12, 0x29"
    =================================,0xc12,0,0,0,0,0,False,0,0,"0xc12, 0x29"
    0xc13: vc13(0x355) = CONST ,0xc12,vc13,0,CONST,0,0,False,0x355,0,"0xc12, 0x29"
    0xc14: CALLPRIVATE vc13(0x355),0xc12,0,"0,vc13",CALLPRIVATE,0,0,False,0,0,"0xc12, 0x29"
    Begin block 0x29,0x29,0,0,0,0,0,False,0,0,"0xc12, 0x29"
"    prev=[0x1e], succ=[0xc15, 0x34]",0x29,0,0,0,0,0,False,0,0,"0xc15, 0x34"
    =================================,0x29,0,0,0,0,0,False,0,0,"0xc15, 0x34"
