3IR,blockname,leftvariable,rightvariable,option,functionname,functiontype,callersource,constant,memloc,succ
    Begin block 0x0,0x0,0,0,0,0,0,False,0,0,
"    prev=[], succ=[0xbb]",0x0,0,0,0,0,0,False,0,0,0xbb
    =================================,0x0,0,0,0,0,0,False,0,0,0xbb
    0x0: v0(0x80) = CONST ,0x0,v0,0,CONST,0,0,False,0x80,0,0xbb
    0x2: v2(0x40) = CONST ,0x0,v2,0,CONST,0,0,False,0x40,0,0xbb
"    0x4: MSTORE v2(0x40), v0(0x80)",0x0,0,"0,v2,v0",MSTORE,0,0,False,0,0,0xbb
    0x5: v5(0x37) = CONST ,0x0,v5,0,CONST,0,0,False,0x37,0,0xbb
    0x8: v8 = SLOAD v5(0x37),0x0,v8,"0,v5",SLOAD,0,0,False,0,0,0xbb
    0x9: v9(0xffff) = CONST ,0x0,v9,0,CONST,0,0,False,0xffff,0,0xbb
    0xc: vc(0xa0) = CONST ,0x0,vc,0,CONST,0,0,False,0xa0,0,0xbb
"    0xe: ve(0xffff0000000000000000000000000000000000000000) = SHL vc(0xa0), v9(0xffff)",0x0,ve,"0,vc,v9",SHL,0,0,False,0xffff0000000000000000000000000000000000000000,0,0xbb
    0xf: vf(0xffffffffffffffffffff0000ffffffffffffffffffffffffffffffffffffffff) = NOT ve(0xffff0000000000000000000000000000000000000000),0x0,vf,"0,ve",NOT,0,0,False,0xffffffffffffffffffff0000ffffffffffffffffffffffffffffffffffffffff,0,0xbb
"    0x10: v10 = AND vf(0xffffffffffffffffffff0000ffffffffffffffffffffffffffffffffffffffff), v8",0x0,v10,"0,vf,v8",AND,0,0,False,0,0,0xbb
    0x11: v11(0x1000000000000000000000000000000000000000000) = CONST ,0x0,v11,0,CONST,0,0,False,0x1000000000000000000000000000000000000000000,0,0xbb
"    0x28: v28 = OR v11(0x1000000000000000000000000000000000000000000), v10",0x0,v28,"0,v11,v10",OR,0,0,False,0,0,0xbb
