3IR,blockname,leftvariable,rightvariable,option,functionname,functiontype,callersource,constant,memloc,succ
    Begin block 0x0,0x0,0,0,0,0,0,False,0,0,
"    prev=[], succ=[0x12, 0x16]",0x0,0,0,0,0,0,False,0,0,"0x12, 0x16"
    =================================,0x0,0,0,0,0,0,False,0,0,"0x12, 0x16"
    0x0: v0(0x80) = CONST ,0x0,v0,0,CONST,0,0,False,0x80,0,"0x12, 0x16"
    0x2: v2(0x40) = CONST ,0x0,v2,0,CONST,0,0,False,0x40,0,"0x12, 0x16"
"    0x4: MSTORE v2(0x40), v0(0x80)",0x0,0,"0,v2,v0",MSTORE,0,0,False,0,0,"0x12, 0x16"
    0x5: v5(0x1) = CONST ,0x0,v5,0,CONST,0,0,False,0x1,0,"0x12, 0x16"
    0x7: v7(0x0) = CONST ,0x0,v7,0,CONST,0,0,False,0x0,0,"0x12, 0x16"
"    0x9: SSTORE v7(0x0), v5(0x1)",0x0,0,"0,v7,v5",SSTORE,0,0,False,0,0,"0x12, 0x16"
    0xa: va = CALLVALUE ,0x0,va,0,CALLVALUE,0,0,False,0,0,"0x12, 0x16"
    0xc: vc = ISZERO va,0x0,vc,"0,va",ISZERO,0,0,False,0,0,"0x12, 0x16"
    0xd: vd(0x16) = CONST ,0x0,vd,0,CONST,0,0,False,0x16,0,"0x12, 0x16"
"    0x11: JUMPI vd(0x16), vc",0x0,0,"0,vd,vc",JUMPI,0,0,False,0,0,"0x12, 0x16"
    Begin block 0x12,0x12,0,0,0,0,0,False,0,0,"0x12, 0x16"
"    prev=[0x0], succ=[]",0x12,0,0,0,0,0,False,0,0,"0x12, 0x16"
    =================================,0x12,0,0,0,0,0,False,0,0,"0x12, 0x16"
    0x12: v12(0x0) = CONST ,0x12,v12,0,CONST,0,0,False,0x0,0,"0x12, 0x16"
"    0x15: REVERT v12(0x0), v12(0x0)",0x12,0,"0,v12,v12",REVERT,0,0,False,0,0,"0x12, 0x16"
    Begin block 0x16,0x16,0,0,0,0,0,False,0,0,"0x12, 0x16"
"    prev=[0x0], succ=[0x82B0x16]",0x16,0,0,0,0,0,False,0,0,0x82B0x16
    =================================,0x16,0,0,0,0,0,False,0,0,0x82B0x16
    0x18: v18(0x0) = CONST ,0x16,v18,0,CONST,0,0,False,0x0,0,0x82B0x16
    0x1a: v1a(0x2c) = CONST ,0x16,v1a,0,CONST,0,0,False,0x2c,0,0x82B0x16
    0x1e: v1e(0x1) = CONST ,0x16,v1e,0,CONST,0,0,False,0x1,0,0x82B0x16
    0x20: v20(0x1) = CONST ,0x16,v20,0,CONST,0,0,False,0x1,0,0x82B0x16
    0x22: v22(0xe0) = CONST ,0x16,v22,0,CONST,0,0,False,0xe0,0,0x82B0x16
"    0x24: v24(0x100000000000000000000000000000000000000000000000000000000) = SHL v22(0xe0), v20(0x1)",0x16,v24,"0,v22,v20",SHL,0,0,False,0x100000000000000000000000000000000000000000000000000000000,0,0x82B0x16
"    0x25: v25(0xffffffffffffffffffffffffffffffffffffffffffffffffffffffff) = SUB v24(0x100000000000000000000000000000000000000000000000000000000), v1e(0x1)",0x16,v25,"0,v24,v1e",SUB,0,0,False,0xffffffffffffffffffffffffffffffffffffffffffffffffffffffff,0,0x82B0x16
    0x26: v26(0x82) = CONST ,0x16,v26,0,CONST,0,0,False,0x82,0,0x82B0x16
"    0x2a: v2a(0x82) = AND v26(0x82), v25(0xffffffffffffffffffffffffffffffffffffffffffffffffffffffff)",0x16,v2a,"0,v26,v25",AND,0,0,False,0x82,0,0x82B0x16
    0x2b: JUMP v2a(0x82),0x16,0,"0,v2a",JUMP,0,0,False,0,0,0x82B0x16
    Begin block 0x82B0x16,0x82B0x16,0,0,0,0,0,False,0,0,0x82B0x16
"    prev=[0x16], succ=[0x2c]",0x82B0x16,0,0,0,0,0,False,0,0,0x2c
    =================================,0x82B0x16,0,0,0,0,0,False,0,0,0x2c
    0x83S0x16: v83V16 = CALLER ,0x82B0x16,v83V16,0,CALLER,0,0,True,0,0,0x2c
    0x85S0x16: JUMP v1a(0x2c),0x82B0x16,0,"0,v1a",JUMP,0,0,False,0,0,0x2c
    Begin block 0x2c,0x2c,0,0,0,0,0,False,0,0,0x2c
"    prev=[0x82B0x16], succ=[0x86]",0x2c,0,0,0,0,0,False,0,0,0x86
    =================================,0x2c,0,0,0,0,0,False,0,0,0x86
    0x2d: v2d(0x1) = CONST ,0x2c,v2d,0,CONST,0,0,False,0x1,0,0x86
    0x30: v30 = SLOAD v2d(0x1),0x2c,v30,"0,v2d",SLOAD,0,0,False,0,0,0x86
    0x31: v31(0x1) = CONST ,0x2c,v31,0,CONST,0,0,False,0x1,0,0x86
    0x33: v33(0x1) = CONST ,0x2c,v33,0,CONST,0,0,False,0x1,0,0x86
    0x35: v35(0xa0) = CONST ,0x2c,v35,0,CONST,0,0,False,0xa0,0,0x86
"    0x37: v37(0x10000000000000000000000000000000000000000) = SHL v35(0xa0), v33(0x1)",0x2c,v37,"0,v35,v33",SHL,0,0,False,0x10000000000000000000000000000000000000000,0,0x86
"    0x38: v38(0xffffffffffffffffffffffffffffffffffffffff) = SUB v37(0x10000000000000000000000000000000000000000), v31(0x1)",0x2c,v38,"0,v37,v31",SUB,0,0,False,0xffffffffffffffffffffffffffffffffffffffff,0,0x86
    0x39: v39(0xffffffffffffffffffffffff0000000000000000000000000000000000000000) = NOT v38(0xffffffffffffffffffffffffffffffffffffffff),0x2c,v39,"0,v38",NOT,0,0,False,0xffffffffffffffffffffffff0000000000000000000000000000000000000000,0,0x86
"    0x3a: v3a = AND v39(0xffffffffffffffffffffffff0000000000000000000000000000000000000000), v30",0x2c,v3a,"0,v39,v30",AND,0,0,False,0,0,0x86
    0x3b: v3b(0x1) = CONST ,0x2c,v3b,0,CONST,0,0,False,0x1,0,0x86
    0x3d: v3d(0x1) = CONST ,0x2c,v3d,0,CONST,0,0,False,0x1,0,0x86
    0x3f: v3f(0xa0) = CONST ,0x2c,v3f,0,CONST,0,0,False,0xa0,0,0x86
"    0x41: v41(0x10000000000000000000000000000000000000000) = SHL v3f(0xa0), v3d(0x1)",0x2c,v41,"0,v3f,v3d",SHL,0,0,False,0x10000000000000000000000000000000000000000,0,0x86
"    0x42: v42(0xffffffffffffffffffffffffffffffffffffffff) = SUB v41(0x10000000000000000000000000000000000000000), v3b(0x1)",0x2c,v42,"0,v41,v3b",SUB,0,0,False,0xffffffffffffffffffffffffffffffffffffffff,0,0x86
"    0x44: v44 = AND v83V16, v42(0xffffffffffffffffffffffffffffffffffffffff)",0x2c,v44,"0,v83V16,v42",AND,0,0,True,0,0,0x86
"    0x47: v47 = OR v44, v3a",0x2c,v47,"0,v44,v3a",OR,0,0,True,0,0,0x86
"    0x4a: SSTORE v2d(0x1), v47",0x2c,0,"0,v2d,v47",SSTORE,0,0,False,0,0,0x86
    0x4b: v4b(0x40) = CONST ,0x2c,v4b,0,CONST,0,0,False,0x40,0,0x86
    0x4d: v4d = MLOAD v4b(0x40),0x2c,v4d,"0,v4b",MLOAD,0,0,False,0,0&m0x40,0x86
    0x52: v52(0x0) = CONST ,0x2c,v52,0,CONST,0,0,False,0x0,0,0x86
    0x55: v55(0x0) = CONST ,0x2c,v55,0,CONST,0,0,False,0x0,0,0x86
    0x58: v58 = MLOAD v55(0x0),0x2c,v58,"0,v55",MLOAD,0,0,False,0,0&m0x0,0x86
    0x59: v59(0x20) = CONST ,0x2c,v59,0,CONST,0,0,False,0x20,0,0x86
    0x5b: v5b(0x5876) = CONST ,0x2c,v5b,0,CONST,0,0,False,0x5876,0,0x86
"    0x64: MSTORE v55(0x0), v58",0x2c,0,"0,v55,v58",MSTORE,0,0,False,0,0,0x86
"    0x68: LOG3 v4d, v52(0x0), v588d(0x8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0), v52(0x0), v44",0x2c,0,"0,v4d,v52,v588d,v52,v44",LOG3,0,0,False,0,0,0x86
    0x6a: v6a(0x7c) = CONST ,0x2c,v6a,0,CONST,0,0,False,0x7c,0,0x86
    0x6e: v6e(0x1) = CONST ,0x2c,v6e,0,CONST,0,0,False,0x1,0,0x86
