3IR,blockname,leftvariable,rightvariable,option,functionname,functiontype,callersource,constant,memloc,succ
    Begin block 0x0,0x0,0,0,0,0,0,False,0,0,
"    prev=[], succ=[0x31, 0x35]",0x0,0,0,0,0,0,False,0,0,"0x31, 0x35"
    =================================,0x0,0,0,0,0,0,False,0,0,"0x31, 0x35"
    0x0: v0(0x80) = CONST ,0x0,v0,0,CONST,0,0,False,0x80,0,"0x31, 0x35"
    0x2: v2(0x40) = CONST ,0x0,v2,0,CONST,0,0,False,0x40,0,"0x31, 0x35"
"    0x4: MSTORE v2(0x40), v0(0x80)",0x0,0,"0,v2,v0",MSTORE,0,0,False,0,0,"0x31, 0x35"
    0x5: v5(0x0) = CONST ,0x0,v5,0,CONST,0,0,False,0x0,0,"0x31, 0x35"
    0x8: v8 = SLOAD v5(0x0),0x0,v8,"0,v5",SLOAD,0,0,False,0,0,"0x31, 0x35"
    0x9: v9(0xff0000) = CONST ,0x0,v9,0,CONST,0,0,False,0xff0000,0,"0x31, 0x35"
    0xd: vd(0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00ffff) = NOT v9(0xff0000),0x0,vd,"0,v9",NOT,0,0,False,0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00ffff,0,"0x31, 0x35"
"    0xe: ve = AND vd(0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00ffff), v8",0x0,ve,"0,vd,v8",AND,0,0,False,0,0,"0x31, 0x35"
"    0x10: SSTORE v5(0x0), ve",0x0,0,"0,v5,ve",SSTORE,0,0,False,0,0,"0x31, 0x35"
    0x11: v11(0x278d00) = CONST ,0x0,v11,0,CONST,0,0,False,0x278d00,0,"0x31, 0x35"
    0x15: v15(0x2) = CONST ,0x0,v15,0,CONST,0,0,False,0x2,0,"0x31, 0x35"
"    0x17: SSTORE v15(0x2), v11(0x278d00)",0x0,0,"0,v15,v11",SSTORE,0,0,False,0,0,"0x31, 0x35"
    0x18: v18(0x6) = CONST ,0x0,v18,0,CONST,0,0,False,0x6,0,"0x31, 0x35"
    0x1a: v1a(0x3) = CONST ,0x0,v1a,0,CONST,0,0,False,0x3,0,"0x31, 0x35"
