3IR,blockname,leftvariable,rightvariable,option,functionname,functiontype,callersource,constant,memloc,succ
    Begin block 0x0,0x0,0,0,0,0,0,False,0,0,
"    prev=[], succ=[0x26, 0x2a]",0x0,0,0,0,0,0,False,0,0,"0x26, 0x2a"
    =================================,0x0,0,0,0,0,0,False,0,0,"0x26, 0x2a"
    0x0: v0(0x80) = CONST ,0x0,v0,0,CONST,0,0,False,0x80,0,"0x26, 0x2a"
    0x2: v2(0x40) = CONST ,0x0,v2,0,CONST,0,0,False,0x40,0,"0x26, 0x2a"
"    0x4: MSTORE v2(0x40), v0(0x80)",0x0,0,"0,v2,v0",MSTORE,0,0,False,0,0,"0x26, 0x2a"
    0x5: v5(0x5) = CONST ,0x0,v5,0,CONST,0,0,False,0x5,0,"0x26, 0x2a"
    0x8: v8 = SLOAD v5(0x5),0x0,v8,"0,v5",SLOAD,0,0,False,0,0,"0x26, 0x2a"
    0x9: v9(0xff) = CONST ,0x0,v9,0,CONST,0,0,False,0xff,0,"0x26, 0x2a"
    0xb: vb(0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00) = NOT v9(0xff),0x0,vb,"0,v9",NOT,0,0,False,0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00,0,"0x26, 0x2a"
"    0xc: vc = AND vb(0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00), v8",0x0,vc,"0,vb,v8",AND,0,0,False,0,0,"0x26, 0x2a"
"    0xe: SSTORE v5(0x5), vc",0x0,0,"0,v5,vc",SSTORE,0,0,False,0,0,"0x26, 0x2a"
    0xf: vf(0x0) = CONST ,0x0,vf,0,CONST,0,0,False,0x0,0,"0x26, 0x2a"
    0x11: v11(0x6) = CONST ,0x0,v11,0,CONST,0,0,False,0x6,0,"0x26, 0x2a"
"    0x15: SSTORE v11(0x6), vf(0x0)",0x0,0,"0,v11,vf",SSTORE,0,0,False,0,0,"0x26, 0x2a"
